"id","name","url","category","ingredients","steps"
"107550012","凉拌香菜牛肉","https://www.xiachufang.com/recipe/107550012/","菜谱","","牛肉切成薄片(加胡椒粉，生抽，蚝油，姜葱水淀粉 )抓拌均匀。再加一点食用油，腌制20分钟。 | 水开下入牛肉烫30秒捞出。 | 调料:然后加入(蒜末，白芝麻，辣椒粉，生抽，香醋，蚝油，白糖，小米辣，香菜) 各一勺。抓拌均匀，就可以啦。"
"106928120","蒜香鸡翅｜孩子们的最爱","https://www.xiachufang.com/recipe/106928120/","快手菜","","洗净的鸡翅对半切开，加葱 几片姜 | 一勺料酒 | 少许胡椒粉 | 2勺生抽 | 2勺奥尔良腌料 | 抓匀腌制30/40分钟 | 六成油温，一个个下鸡翅入锅炸（中小火炸） | 炸至金黄色捞出 | 另起锅蒜末炒香，记住不能大火哦，中小火炒，稍微多炒一会，炒干水分，炒至微微焦黄即可 | 加适量生抽，一小勺白糖，翻炒均匀，出锅撒葱花即可装盘 | 真的太香啦🤭🫣 | 根本停不下来，吃完还要吮指🤗 | 这道菜不挑人，大朋友和小朋友都喜欢💕"
"107386884","辣椒炒肉","https://www.xiachufang.com/recipe/107386884/","菜谱","","猪五花肉切成薄片。 | 切好的猪五花肉，加入三片姜，倒半勺生抽、半勺蚝油、两勺生粉抓匀，最后用食用油封锁水分，腌制半个钟头 | 把切好的螺丝椒放半勺盐炒到这种表面起焦了 | 另起锅用小火把腌好的猪五花炒到这种表面焦焦的，一定要小火，再放蒜小米辣提味 | 多半勺老抽上色，把提前调好的料汁给倒进去：鸡精1勺、生抽2勺、白胡椒粉、白糖少许、适量料酒 | 这时候就用大火翻炒出锅。香的嘞～"
"106499878","想吃一辈子❗️番茄肥牛烩饭","https://www.xiachufang.com/recipe/106499878/","快手菜","","准备食材：番茄两个、土豆一个、洋葱半个、肥牛500克。 | 两个番茄切十字花刀然后用热水烫一下轻松去皮后，将番茄、土豆切块，洋葱切丝。 | 肥牛焯水后去掉血沫后捞出备用。 | 锅中放少许食用油放入土豆两面煎制金黄色乘出放碗中备用。 | 两勺生抽、一勺老抽、一勺蚝油、一勺白糖。 | 一勺番茄酱、一勺玉米淀粉、半碗清水搅匀。 | 平底锅中放入洋葱炒香后放入番茄块炒软、再放入煎制好的土豆块，倒入料汁翻炒。 | 最后放入焯水后的肥牛咕嘟咕嘟再放入米饭，吸饱浓郁酱汁的米饭真的绝！ | 真想吃一辈子！"
"106821315","凉拌茄子","https://www.xiachufang.com/recipe/106821315/","家常菜","","茄子洗净后切成段，放入蒸锅中，水开后蒸8分钟； | 蒸熟后放凉一会儿，用手撕成条状； | 蒜末、小米椒、葱花按量切好； | 淋热油爆香，油不用多； | 再放生抽4勺，蚝油2勺，糖1勺； | 把酱汁浇在茄子上； | 喜欢吃香菜的再撒一把香菜，全部搅拌均匀即可； | 比肉还好吃 | 赶紧做起来吧～"
"106763412","玉米山药排骨汤～","https://www.xiachufang.com/recipe/106763412/","减肥","","玉米剁块，胡萝卜切块，山药去皮切段 | 排骨冷水下锅，加葱姜料酒水开煮三分钟焯水备用 | 锅中少许油热放葱姜排骨翻炒片刻，一次性加足水，所有食材一起放入锅中炖40分钟，加少许盐调味继续炖2分钟即可。"
"106781050","比布丁还要嫩，老少皆宜的肉沫蒸蛋","https://www.xiachufang.com/recipe/106781050/","早餐","","碗中打入三个鸡蛋 | 加一小勺盐 | 加1.5倍的温水，过筛后撇去浮沫 | 盖保鲜膜扎小孔上锅蒸12分钟 | 锅放少油下肉沫，炒散 | 加2勺生抽 | 1勺蚝油 | 半勺盐 | 翻炒均匀 | 加水淀粉 | 煮至沸腾 | 关火撒葱花 | 鸡蛋蒸好后打开保鲜膜 | 肉沫倒在蒸蛋上，再撒一点葱花完成 | 超水嫩~家里有小朋友的一定要试试"
"106962346","酸甜浓郁～超开胃🔥番茄滑蛋牛肉饭","https://www.xiachufang.com/recipe/106962346/","饭","","牛肉＋少许糖＋1勺生抽＋半勺老抽＋1勺淀粉＋1勺食用油腌制15分钟 | 鸡蛋＋2汤勺牛奶打散 | 锅中热油，倒入蛋液有些凝固后，用铲子反复往中间推，炒至八分熟盛出 | 适量油倒入牛肉滑散至变色盛出 | 适量油爆香葱蒜末 | 放入番茄翻炒，用锅铲按压出汁 | 加1～2勺番茄酱炒匀 | 倒入约150ml清水煮沸 | 少许盐、白糖 | 1勺蚝油调味 | 加牛肉、鸡蛋炒匀 | 水淀粉勾芡 | 煮至浓稠 | 装盘撒上葱花 | 汤汁浓稠超下饭"
"106502887","好吃到舔盘的蒜香黑椒牛肉粒","https://www.xiachufang.com/recipe/106502887/","菜谱","","牛里脊切小块，加1勺料酒、2勺生抽、1勺玉米淀粉、1勺食用油、1小勺黑胡椒粉和白糖，抓匀腌制30分钟 | 锅内倒油，放入蒜粒，煎至金黄色捞出，再放入腌好的牛肉粒翻炒至两面微黄捞出 | 锅内放入一块黄油融化，倒入蒜粒和牛肉粒翻炒，加1勺蚝油、适量黑胡椒翻炒一下就可以了"
"105910837","超开胃的番茄土豆肥牛汤‼️下米饭无敌了","https://www.xiachufang.com/recipe/105910837/","菜谱","","准备好食材 | 番茄划两刀沸水烫30秒捞出去皮切小块 | 肥牛焯水至变色捞出 | 适量油放番茄炒出番茄汁，放入蒜末翻炒 | 放入土豆丁翻炒片刻 | 加入两勺生抽，一勺蚝油，一勺番茄酱，半小勺食盐，翻炒均匀 | 加入一晚水煮开放入肥牛煮两分钟 | 撒上葱花就可"
"106633514","鲜美可口❗️清爽好吃的西兰花炒口蘑，超简单～","https://www.xiachufang.com/recipe/106633514/","家常菜","","鲜美可口 | 准备好材料 | 口蘑，西兰花切好洗净 | 西兰花焯水 | 4️⃣锅里倒油放入蒜炒香，放入口蘑炒软，加入西兰花翻炒几下，加入生抽，盐 | 倒入鸡汁 | 翻炒均匀，撒上黑胡椒碎 | 赶紧试试 | 好吃又下饭"
"107451359","鲜掉眉毛！咸蛋黄鲜虾豆腐｜天冷煮一锅，暖胃又舒心","https://www.xiachufang.com/recipe/107451359/","快手菜","","准备需要用到的食材： | 鲜虾去头、去壳，虾仁挑出虾线~虾头虾壳不要扔，待会要用来煮高汤很鲜哒✔ | 虾仁用黄酒、盐、黑胡椒碎腌制备用～ | 4个咸蛋黄碾碎，我还用了1个咸蛋白 | 嫩豆腐切小块；白玉菇切小段；准备点豌豆和葱花，点缀一点绿色更好看 | 炒锅倒油，放入姜片、葱段煸香，放入虾头、虾壳，煸炒至虾头虾壳干香微焦 | 倒入1大碗热水大火煮开转中小火煮10分钟，把虾头虾壳的鲜味充分煮出来 | 最后把虾头虾壳捞出弃之不用，就得到一碗鲜虾高汤☑️ | 炒锅放1勺油，放入咸蛋黄碎炒香冒泡 | 加入前面煮好的鲜虾高汤，煮开 | 放入豆腐、白玉菇、咸蛋白（1个）、豌豆煮2-3分钟~ | 放入虾仁煮至变色，加入盐和胡椒粉调味（咸蛋的咸度不同，盐的用量需要酌情调整） | 倒入水淀粉勾芡，轻轻搅动至汤汁粘稠 | 出锅前撒上一勺葱花，更添香气✌🏻️ | 暖暖一锅就可以上桌啦🍲 | 无敌鲜美滑嫩，配米饭一绝🍚👍"
"107565165","自制牛奶冰棍儿","https://www.xiachufang.com/recipe/107565165/","菜谱","","如上四种食材混合一起 | 先搅拌均匀，让奶粉和牛奶融合 | 开小火不停搅拌，以免淀粉糊底，熬至稍微粘稠即可关火（不要熬过火） | 过滤一下（担心有淀粉小颗粒） | 倒入磨具中盖上盖子（一定要先插上棍棍儿，否则奶糊就流出来了）磨具要提前放在一个小板子上再倒奶糊哈～直接拿着板子放入冰箱冷冻，磨具不能直接拿的，否则奶糊会洒出来的，这是细节！ | 盖上盖子，直接端小板子放入冰箱冷冻 | 冻硬后一脱模，装入冰棍包装袋即可，500毫升牛奶做了六根冰棍儿，真好吃。"
"107497546","不用爆炒的香菜拌牛肉","https://www.xiachufang.com/recipe/107497546/","快手菜","","1⃣️备菜：牛肉切片葱姜切拍碎加小半碗水做成葱姜水调料碗里放：蒜末、干辣椒面、小米椒、葱花、白芝麻另准备一小碗香菜 | 2⃣️腌牛肉：生抽1勺、蚝油半勺、老抽小半勺、胡椒粉小半勺、葱姜水两勺、淀粉一勺，抓匀至牛肉吸干水份，再加一大勺食用油抓两下，腌制15分钟 | 3⃣️调料汁：前面准备好的调料碗里浇上热油滋啦一下，再加1勺生抽、1勺陈醋、小半勺糖，搅匀（前面腌制已经入味了，这里不用放太多调料） | 4⃣️烫牛肉：水开后放入牛肉，先等15秒再拨散开，大概烫1分钟-1分半的样子，等牛肉完全变色就可以捞出了（潮汕鲜切牛肉不用这么久） | 5⃣️混合开拌：把烫熟的牛肉、料汁、香菜放在一起，搅拌均匀就可以上桌开吃啦～ | 牛肉鲜嫩、口味香辣、香菜上头，又简单又下饭，赶紧试试吧～"
"107339380","下饭菜“青椒酿肉”，香糯多汁鲜嫩下饭","https://www.xiachufang.com/recipe/107339380/","宴客","","🌟食材准备：青椒，肉末制作步骤：① 腌制肉末：淀粉➕料酒➕生抽➕胡椒粉➕葱姜水抓匀腌制入味！②青椒切段去籽，肉末塞入青椒③油热下青椒肉末煎至虎皮状 | 调酱汁：一勺生抽➕一勺老抽➕一勺蚝油➕适量盐➕一勺淀粉➕半碗清水搅匀 | 倒入提前调好的酱汁大火收汁即可～ | 香糯多汁，鲜嫩入味特别下饭"
"106795647","无油免炸❗️爆浆拉丝❗️日式可乐饼","https://www.xiachufang.com/recipe/106795647/","饼","","焦香的培根，软糯的土豆泥，加了洋葱和芝士，口感丰富！ | 蜡笔小新爱吃的可乐饼！ | 准备好食材 | 土豆切片，上锅蒸熟 | 趁热压成土豆泥 | 洋葱，培根切小块，下锅炒香，加盐，黑胡椒粉调味 | 加土豆泥拌匀 | 取一团土豆泥，我做了6个，大概60克/个，按扁包半片芝士片 | 整理成土豆形 | 裹上蛋液 | 粘满面包糠，放入烤盘，（空气炸锅）180度上下火20分钟左右 | 烤好取出，挤沙拉酱，蕃茄酱即可！"
"104457432","超级下饭•鱼香肉丝","https://www.xiachufang.com/recipe/104457432/","鱼香","","腌肉：猪肉切丝，依次加入少许料酒、盐、胡椒粉、淀粉、植物油，抓匀腌制10分钟。 | 备料：木耳提前泡软切小或切丝，胡萝卜、青椒切丝，姜、葱切丝，蒜切瓣，备用。 | 调汁：调制鱼香汁是这道菜的关键，盐、生抽、醋、糖、淀粉、水的比例是，1：2：3：3：2：4。 | 炒肉：锅内热油，倒入腌制的肉丝翻炒至变色后盛出，备用。 | 炒料：锅内热油，倒入葱、姜、蒜炒香后，加入1勺豆瓣酱，翻炒出汁。 | 炒菜：依次加入胡萝卜丝、木耳、青椒丝，炒至七成熟后，加入肉丝，翻炒片刻，倒入调好的鱼香汁，翻炒均匀。 | 收汁：翻炒均匀、等待收汁，即可出锅。 | 盛盘：即可食用。"
"107070722","鲜虾菌菇豆腐汤","https://www.xiachufang.com/recipe/107070722/","快手菜","","虾洗净，去头去壳去虾线，虾头不要扔掉，后面可以炒一下。虾清洗干净以后再用厨房纸巾擦干一点，加料酒和现磨黑胡椒腌制十分钟，没有黑胡椒碎就用黑胡椒粉哦。 | 小火热锅，油热以后倒入鸡蛋。这里鸡蛋不要打散成蛋液，像煎蛋一样，但是是两个鸡蛋一起倒进锅里煎，两面煎得焦黄以后，切成块。用剪刀剪更方便哦。不喜欢吃煎蛋的，直接炒蛋也可以哦。 | 鸡蛋乘出，小火，再放一点油，放入虾头，炒出红油以后捞出虾头。 | 小火，放入虾仁，煎至两面变色。不想煎的话，虾也可以最后直接放到汤里煮就好了。 | 开中火，放入白玉菇翻炒一会儿。不喜欢白玉菇的用白蘑菇，海鲜菇都可以哦。 | 再加鸡蛋，加热水没过食材，中火煮5分钟。这里的水可以按吃的人数添加，有几个人就倒几碗水。 | 豆腐切成块，可以放在锅里用锅铲切烂。锅里加豆腐再煮3分钟，出锅前放1茶匙盐，撒上葱花就可以啦！茶匙就是调料罐的小勺子。 | 狂炫一大碗！好鲜！"
"106029339","吃不够的糖酥饼 娃的最爱 家常红糖酥饼 酥到直掉渣 附细节视频详解","https://www.xiachufang.com/recipe/106029339/","饼","","所需食材大合照。 | 面粉，水搅拌均匀，搅拌均匀，倒入食用油，揉成软硬适中的面团。 | 揉好的面直接擀成大面片，面粉食用油调成浓稠的油酥，均匀的涂抹在面片上，卷起来，切分成等分面剂。 | 取一个面剂，收拢成圆形，擀成皮，包上馅，收口捏严防止漏糖，刷上水，撒上芝麻，最后用擀面杖压实。 | 锅中多放油，放入饼胚，表面再刷一层油，盖盖子中火烙制，两面烙制金黄熟透出锅。 | 成品图来啦，表皮都能看到有多酥。 | 动态视频呈现时间到，真的是酥到直掉渣，赶快收藏试做吧。"
"106555446","外焦里嫩！好吃到舔手指的蒜香烤排骨","https://www.xiachufang.com/recipe/106555446/","菜谱","","排骨洗干净 | 加入两勺蒜末 | 一勺料酒 | 两勺生抽 | 半勺老抽 | 一勺蚝油 | 适量黑胡椒粉 | 半勺白糖+少许盐 | 抓匀腌制一个小时以上 | 烤箱提前预热200度，把排骨摆在铺有锡纸的烤盘上送入烤箱中层上下火200°C烤20分钟，取出翻面，刷腌制排骨的酱汁，继续200°C烤15分钟即可！ | 太好吃了！骨头都特别好吃"
"107450554","吐司的18种做法（早餐，小甜品）","https://www.xiachufang.com/recipe/107450554/","面包","","蓝莓酸奶蛋黄吐司 | 吐司小葱蒜芝士片鸡蛋 | 吐司玉米芝士碎沙拉酱 | 吐司鸡蛋香蕉黄油 | 吐司牛油果虾鸡蛋 | 吐司火腿玉米粒芝士片 | 吐司芝士片鸡蛋花生酱 | 吐司火腿玉米芝士碎番茄酱沙拉酱 | 吐司鸡蛋培根芝士碎番茄酱沙拉酱 | 苹果鸡蛋酸奶 | 芝士碎三色杂蔬培根番茄酱 | 鸡蛋牛奶黄油酸奶水果 | 鸡蛋酸奶淀粉 | 火腿鸡蛋芝士碎番茄酱 | 蟹柳鸡蛋牛奶花生酱 | 虾仁鸡蛋牛奶黄瓜 | 芝士碎坚果 | 白糖黄油"
"104692424","凉拌茄子这样做，堪称米饭杀手","https://www.xiachufang.com/recipe/104692424/","家常菜","","茄子洗净去蒂，改刀成两段，对半切开，冷水上锅盖盖大火蒸10分钟。 | 3个小米辣切末，喜欢吃辣的可以切碎点，2根小葱切成小段，1个独蒜切成蒜末，一起放入碗中备用。 | 茄子蒸熟（用筷子插茄子端部白色处，能穿透就可以），放凉，手撕成条，放入小盆中备用。 | 热锅放油，放点花椒爆香，烧至有油烟冒出，介意有花椒的，可以把花椒过滤下，淋入碗中，加2勺生抽、1勺醋、2勺辣椒油、少量盐、小半勺白糖，搅拌均匀。 | 倒入装有茄子的盆中，搅拌均匀，装盘盛出。"
"104030320","家庭版的手撕鸡","https://www.xiachufang.com/recipe/104030320/","家常菜","","两个大鸡腿洗干净 | 凉水下锅，加姜片 葱段 盐，煮20分钟 | 趁煮鸡肉的空隙来准备腌料，生抽、香醋、小米辣、蒜蓉、香菜、柠檬、盐 糖、鸡精，香油 | 煮好的鸡肉放凉撕碎 | 把腌料倒进去拌匀 | 最后撒上熟芝麻 会更香～做好最好放冰箱冷藏几个小时再吃 更入味～"
"106889995","巨鲜美的冬瓜丸子汤","https://www.xiachufang.com/recipe/106889995/","清淡","","猪肉馅➕4片姜末（姜水也可以）➕1勺生抽➕半勺蚝油➕适量盐➕一个鸡蛋清顺着一个方向搅拌上劲 | 冬瓜去皮切块，烧一锅清水，水开以后倒入冬瓜大火煮10分钟（时间根据冬瓜的大小自行调整，断生就行） | 转最小火，虎口挤出肉丸，再大火煮5分钟左右（丸子做的大就多煮一会儿，熟了就行） | 撇去浮末，加适量盐，撒上葱花即可 | 这样做的丸子非常Q弹，汤也很鲜美，男朋友全部喝完了哈哈"
"107371359","口蘑鸡胸肉","https://www.xiachufang.com/recipe/107371359/","菜谱","","口蘑洗净一切四瓣（见图）鸡胸肉切成小块 | 切好的鸡胸肉加盐、加一点点老抽（上色）、生抽、蚝油、白糖、胡椒粉、料酒和淀粉抓匀，再加勺食用油锁住水分→腌制20分钟左右备用调味用量提示：🌴口味偏淡→少放点🌴重口味→就多放点 | 起锅油热倒入腌制好的鸡胸肉 | 大火🔥快速翻炒至变色盛出备用 | 锅油热下大蒜子，煸炒至微微焦黄→煸出蒜香味 | 倒入切好的口蘑 | 炒熟炒软 | 再加入炒好的鸡胸肉 | 翻炒均匀，尝一尝咸淡→如果觉得淡了可适量加点生抽和蚝油→翻炒入味 | 最后撒点葱花即可出锅！ | 鲜香滑嫩～好吃美味😘"
"107022052","清爽可口小凉菜","https://www.xiachufang.com/recipe/107022052/","凉菜","","碗中加入蒜末、葱花、白芝麻、辣椒面、小米辣、淋上热油 | 加入三勺生抽、两勺醋、一勺蚝油、一小勺白糖、适量盐搅拌均匀 | 腐竹煮熟备用 | 黄瓜切丁备用、油炸花生米备用 | 倒入料汁搅拌均匀 | 即可开吃"
"107564157","快手鸡丝拌凉面｜不辣版｜🍜酱料超赞","https://www.xiachufang.com/recipe/107564157/","面条","","鸡胸肉煮熟放凉 用一块就够了 | 鸡腿肉更好吃，鸡胸肉硬了些 | 切自己喜欢的蔬菜丝，豆芽，紫苞菜丝也好吃 | 备料，蒜根据个人口味放 | 绝美酱汁 喜欢吃辣的加点辣椒粉 |  | 摆好 加了我爱的香菜和炸花生 炸花生是精髓 可以去卤料店买就几块 | 爽口，不粘腻 | "
"107031588","好吃到舔盘的肥牛金针菇卷","https://www.xiachufang.com/recipe/107031588/","菜谱","","一勺盐、一勺鸡精、一勺代糖/白糖、半勺黑胡椒、两勺生抽、一勺老抽、一勺蚝油、一勺玉米淀粉加入适量温水搅拌均匀备用 | 拿出肥牛化冻后卷好金针菇备用 | 煸炒蒜末干辣椒 | 肥牛卷煎熟 | 倒入料汁煮8分钟，大火收汁 | 撒上葱花/白芝麻 装盘即可"
"106125193","孜然火腿土豆丁","https://www.xiachufang.com/recipe/106125193/","孜然","","比烧烤摊还好吃的孜然火腿土豆丁!香辣过瘾好吃到停不下来~ | 1：土豆去皮切丁，放沸水锅里煮2-3分钟，捞出沥干水，热锅少油把土豆丁煎至焦黄盛出。2：火腿肠切片，放锅中煎至微黄，再加入土豆丁混合，加入孜然粉 | 加入辣椒粉+芝麻+盐+生抽翻炒均匀，撒_上葱花即可。 | 开吃吧～"
"107105797","香煎豆腐","https://www.xiachufang.com/recipe/107105797/","煎","","豆腐切成片 | 油热下锅煎 | 煎至两面金黄 | 捞出备用 | 1勺生抽，1勺蚝油，半勺老抽，适量盐，1勺淀粉，加入半碗水，搅拌均匀 | 爆香葱蒜末 | 放入煎好的豆腐，翻炒一下 | 倒入调好的料汁 | 翻炒均匀 | 加入小米椒，葱花，大火收汁即可 | 香辣美味的脆皮豆腐，外焦里嫩，咸香味美 |  | "
"107436054","麻辣拌","https://www.xiachufang.com/recipe/107436054/","菜谱","","1️⃣️碗中放入葱花蒜泥、辣椒面、白芝麻淋上热油，加入两勺生抽➕两勺醋➕一勺蚝油➕半勺糖➕半勺盐➕两勺芝麻酱拌均匀。 | 2️⃣️水开放食材煮熟捞出放入碗里，倒入酱汁拌均匀就可以开吃啦❗️ |  | "
"106495836","最好吃的麻辣拌做法","https://www.xiachufang.com/recipe/106495836/","菜谱","","1️⃣准备蒜末芝麻辣椒粉辣椒面小米辣淋上热油，一勺白糖少许盐2勺生抽，2勺醋一勺蚝油，一勺芝麻酱拌匀备用 | 2️⃣准备食材，煮熟，蔬菜也焯水，倒入酱汁拌匀 | 太香了～～ | 你也赶紧试试～～"
"107071371","椒盐鸡翅","https://www.xiachufang.com/recipe/107071371/","菜谱","","鸡翅洗净改花刀，加一勺料酒、一勺生抽、适量黑胡椒粉、少许盐、腌制一个小时，倒掉多余的腌料汁加1个鸡蛋两勺玉米淀粉抓拌均匀。锅里倒油小火慢煎至两面金黄（两面各煎8分钟左右）。 | 撒上适量椒盐即可～ | 椒盐鸡翅～ | 又香又好吃😋～"
